74803.185500, 0.000000 
74800.000000, 0.000000 
50018.078234, 102385.518262 

74803.205427, 0.053613 
74800.000000, 0.000000 
50018.078234, 102385.518262 

74814.999132, 53.665925 
74799.980786, 53.613293 
49979.114877, 102404.543728 

74822.780380, 107.276153 
74799.923145, 107.226559 
49940.144282, 102423.554367 

74829.209295, 160.884545 
74799.827076, 160.839770 
49901.166457, 102442.550175 

74834.831944, 214.491243 
74799.692579, 214.452898 
49862.181406, 102461.531149 

74839.885646, 268.096330 
74799.519655, 268.065916 
49823.189135, 102480.497288 

74844.501083, 321.699860 
74799.308304, 321.678796 
49784.189650, 102499.448588 

74848.760056, 375.301865 
74799.058525, 375.291511 
49745.182956, 102518.385047 

74852.718131, 428.902366 
74798.770320, 428.904033 
49706.169060, 102537.306661 

74856.415271, 482.501377 
74798.443687, 482.516335 
49667.147967, 102556.213429 

74859.881459, 536.098902 
74798.078627, 536.128389 
49628.119681, 102575.105347 

74863.139934, 589.694943 
74797.675141, 589.740167 
49589.084210, 102593.982412 

74866.209183, 643.289494 
74797.233229, 643.351643 
49550.041559, 102612.844622 

74869.104223, 696.882551 
74796.752890, 696.962788 
49510.991733, 102631.691975 

74871.837472, 750.474102 
74796.234125, 750.573575 
49471.934738, 102650.524467 

74874.419349, 804.064138 
74795.676935, 804.183976 
49432.870580, 102669.342095 

74876.858709, 857.652644 
74795.081319, 857.793964 
49393.799264, 102688.144858 

74879.163159, 911.239606 
74794.447278, 911.403512 
49354.720796, 102706.932751 

74881.339298, 964.825007 
74793.774812, 965.012591 
49315.635181, 102725.705773 

74883.392898, 1018.408830 
74793.063922, 1018.621175 
49276.542426, 102744.463921 

74885.329047, 1071.991056 
74792.314608, 1072.229235 
49237.442536, 102763.207192 

74887.152257, 1125.571666 
74791.526871, 1125.836744 
49198.335517, 102781.935584 

74888.866557, 1179.150640 
74790.700709, 1179.443675 
49159.221374, 102800.649093 

74890.475562, 1232.727956 
74789.836126, 1233.050000 
49120.100113, 102819.347717 

74891.982532, 1286.303593 
74788.933119, 1286.655692 
49080.971740, 102838.031453 

74893.390421, 1339.877528 
74787.991691, 1340.260722 
49041.836259, 102856.700299 

74894.701913, 1393.449739 
74787.011842, 1393.865065 
49002.693678, 102875.354251 

74895.919462, 1447.020203 
74785.993571, 1447.468691 
48963.544002, 102893.993308 

74897.045314, 1500.588895 
74784.936880, 1501.071573 
48924.387236, 102912.617466 

74898.081535, 1554.155792 
74783.841769, 1554.673684 
48885.223385, 102931.226722 

74899.030027, 1607.720868 
74782.708239, 1608.274997 
48846.052457, 102949.821075 

74899.892551, 1661.284100 
74781.536290, 1661.875483 
48806.874455, 102968.400521 

74900.670736, 1714.845461 
74780.325923, 1715.475115 
48767.689387, 102986.965058 

74901.366099, 1768.404926 
74779.077138, 1769.073867 
48728.497257, 103005.514683 

74901.980049, 1821.962469 
74777.789937, 1822.671709 
48689.298072, 103024.049393 

74902.513901, 1875.518064 
74776.464319, 1876.268615 
48650.091837, 103042.569185 

74902.968886, 1929.071684 
74775.100286, 1929.864557 
48610.878557, 103061.074058 

74903.346156, 1982.623303 
74773.697838, 1983.459508 
48571.658239, 103079.564007 

74903.646791, 2036.172893 
74772.256976, 2037.053439 
48532.430888, 103098.039032 

74903.871805, 2089.720428 
74770.777701, 2090.646324 
48493.196509, 103116.499128 

74904.022156, 2143.265880 
74769.260013, 2144.238135 
48453.955109, 103134.944293 

74904.098742, 2196.809222 
74767.703913, 2197.828845 
48414.706693, 103153.374525 

74904.102415, 2250.350425 
74766.109402, 2251.418425 
48375.451267, 103171.789820 

74904.033976, 2303.889462 
74764.476481, 2305.006849 
48336.188836, 103190.190177 

74903.894185, 2357.426305 
74762.805150, 2358.594089 
48296.919406, 103208.575593 

74903.683762, 2410.960924 
74761.095411, 2412.180117 
48257.642983, 103226.946064 

74903.403388, 2464.493292 
74759.347265, 2465.764905 
48218.359573, 103245.301588 

74903.053712, 2518.023380 
74757.560711, 2519.348427 
48179.069181, 103263.642163 

74902.635349, 2571.551159 
74755.735752, 2572.930655 
48139.771813, 103281.967786 

74902.148882, 2625.076600 
74753.872388, 2626.511561 
48100.467474, 103300.278454 

74901.594869, 2678.599674 
74751.970620, 2680.091117 
48061.156171, 103318.574165 

74900.973841, 2732.120351 
74750.030449, 2733.669297 
48021.837908, 103336.854916 

74900.286302, 2785.638603 
74748.051877, 2787.246072 
47982.512693, 103355.120704 

74899.532736, 2839.154398 
74746.034903, 2840.821415 
47943.180529, 103373.371526 

74898.713601, 2892.667709 
74743.979529, 2894.395299 
47903.841424, 103391.607381 

74897.829339, 2946.178504 
74741.885757, 2947.967696 
47864.495382, 103409.828265 

74896.880369, 2999.686754 
74739.753586, 3001.538578 
47825.142410, 103428.034176 

74895.867094, 3053.192428 
74737.583020, 3055.107919 
47785.782513, 103446.225111 

74894.789897, 3106.695497 
74735.374057, 3108.675690 
47746.415697, 103464.401067 

74893.649149, 3160.195929 
74733.126700, 3162.241863 
47707.041967, 103482.562042 

74892.445200, 3213.693695 
74730.840950, 3215.806413 
47667.661330, 103500.708033 

74891.178390, 3267.188764 
74728.516808, 3269.369310 
47628.273790, 103518.839038 

74889.849043, 3320.681104 
74726.154275, 3322.930527 
47588.879354, 103536.955054 

74888.457469, 3374.170685 
74723.753352, 3376.490038 
47549.478028, 103555.056078 

74887.003966, 3427.657476 
74721.314041, 3430.047814 
47510.069816, 103573.142108 

