-24617.600176, -23506.251244 
 
-25097.108769, -23259.486908 
 
-25577.552604, -23015.702124 
 
-26058.910604, -22774.896307 
 
-26541.161776, -22537.068714 
 
-27024.285220, -22302.218446 
 
-27508.260124, -22070.344449 
 
-27993.065767, -21841.445516 
 
-28478.681519, -21615.520291 
 
-28965.086845, -21392.567264 
 
-29452.261301, -21172.584784 
 
-29940.184541, -20955.571049 
 
-30428.836310, -20741.524118 
 
-30918.196454, -20530.441904 
 
-31408.244912, -20322.322183 
 
-31898.961724, -20117.162592 
 
-32390.327026, -19914.960633 
 
-32882.321054, -19715.713670 
 
-33374.924145, -19519.418938 
 
-33868.116735, -19326.073540 
 
-34361.879362, -19135.674450 
 
-34856.192666, -18948.218513 
 
-35351.037387, -18763.702451 
 
-35846.394372, -18582.122862 
 
-36342.244567, -18403.476221 
 
-36838.569024, -18227.758882 
 
-37335.348900, -18054.967083 
 
-37832.565455, -17885.096943 
 
-38330.200055, -17718.144468 
 
-38828.234171, -17554.105550 
 
-39326.649381, -17392.975967 
 
-39825.427367, -17234.751392 
 
-40324.549919, -17079.427385 
 
-40823.998934, -16926.999403 
 
-41323.756416, -16777.462796 
 
-41823.804476, -16630.812811 
 
-42324.125332, -16487.044595 
 
-42824.701310, -16346.153194 
 
-43325.514844, -16208.133555 
 
-43826.548478, -16072.980530 
 
-44327.784860, -15940.688874 
 
-44829.206751, -15811.253250 
 
-45330.797017, -15684.668228 
 
-45832.538634, -15560.928288 
 
-46334.414686, -15440.027821 
 
-46836.408367, -15321.961132 
 
-47338.502979, -15206.722438 
 
-47840.681932, -15094.305872 
 
-48342.928746, -14984.705486 
 
-48845.227047, -14877.915249 
 
-49347.560574, -14773.929052 
 
-49849.913170, -14672.740704 
 
-50352.268791, -14574.343941 
 
-50854.611497, -14478.732421 
 
-51356.925461, -14385.899729 
 
-51859.194960, -14295.839376 
 
-52361.404382, -14208.544803 
 
-52863.538221, -14124.009381 
 
-53365.581081, -14042.226411 
 
-53867.517672, -13963.189129 
 
-54369.332812, -13886.890702 
 
-54871.011427, -13813.324234 
 
-55372.538549, -13742.482768 
 
-55873.899317, -13674.359280 
 
-56375.078978, -13608.946689 
 
-56876.062884, -13546.237854 
 
-57376.836493, -13486.225574 
 
-57877.385371, -13428.902593 
 
-58377.695187, -13374.261597 
 
-58877.751718, -13322.295221 
 
-59377.540843, -13272.996043 
 
-59877.048550, -13226.356590 
 
-60376.260926, -13182.369338 
 
-60875.164167, -13141.026715 
 
-61373.744571, -13102.321096 
 
-61871.988539, -13066.244812 
 
-62369.882576, -13032.790147 
 
-62867.413290, -13001.949338 
 
-63364.567389, -12973.714580 
 
-63861.331687, -12948.078021 
 
-64357.693097, -12925.031771 
 
-64853.638633, -12904.567897 
 
-65349.155413, -12886.678425 
 
-65844.230651, -12871.355344 
 
-66338.851666, -12858.590603 
 
-66833.005873, -12848.376115 
 
-67326.680787, -12840.703756 
 
-67819.864024, -12835.565369 
 
-68312.543296, -12832.952760 
 
-68804.706415, -12832.857703 
 
-69296.341288, -12835.271940 
 
-69787.435922, -12840.187181 
 
-70277.978420, -12847.595107 
 
-70767.956979, -12857.487368 
 
-71257.359894, -12869.855584 
 
-71746.175556, -12884.691351 
 
-72234.392449, -12901.986235 
 
-72721.999152, -12921.731776 
 
-73208.984338, -12943.919491 
 
-73695.336774, -12968.540869 
 
-74181.045320, -12995.587378 
 
-74666.098927, -13025.050462 
 
-75150.486640, -13056.921545 
 
-75634.197595, -13091.192026 
 
-76117.221017, -13127.853286 
 
-76599.546225, -13166.896687 
 
-77081.162625, -13208.313569 
 
-77562.059715, -13252.095256 
 
-78042.227080, -13298.233054 
 
-78521.654395, -13346.718251 
 
-79000.331423, -13397.542121 
 
-79478.248014, -13450.695920 
 
-79955.394105, -13506.170890 
 
-80431.759720, -13563.958261 
 
-80907.334968, -13624.049246 
 
-81382.110045, -13686.435048 
 
-81856.075232, -13751.106857 
 
-82329.220893, -13818.055849 
 
-82801.537478, -13887.273193 
 
-83273.015518, -13958.750044 
 
-83743.645629, -14032.477551 
 
-84213.418509, -14108.446850 
 
-84682.324937, -14186.649071 
 
-85150.355775, -14267.075335 
 
-85617.501965, -14349.716755 
 
-86083.754530, -14434.564438 
 
-86549.104571, -14521.609485 
 
-87013.543271, -14610.842989 
 
-87477.061890, -14702.256040 
 
-87939.651767, -14795.839721 
 
-88401.304318, -14891.585114 
 
-88862.011039, -14989.483293 
 
-89321.763500, -15089.525331 
 
-89780.553348, -15191.702298 
 
-90238.372306, -15296.005262 
 
-90695.212172, -15402.425287 
 
-91151.064819, -15510.953439 
 
-91605.922195, -15621.580779 
 
-92059.776320, -15734.298369 
 
-92512.619289, -15849.097273 
 
-92964.443268, -15965.968551 
 
-93415.240497, -16084.903268 
 
-93865.003286, -16205.892486 
 
-94313.724017, -16328.927272 
 
-94761.395144, -16453.998693 
 
-95208.009188, -16581.097818 
 
-95653.558743, -16710.215719 
 
-96098.036471, -16841.343471 
 
-96541.435102, -16974.472153 
 
-96983.747434, -17109.592847 
 
-97424.966335, -17246.696638 
 
-97865.084738, -17385.774617 
 
-98304.095644, -17526.817879 
 
-98741.992119, -17669.817525 
 
-99178.767295, -17814.764660 
 
-99614.414371, -17961.650394 
 
-100048.926610, -18110.465845 
 
-100482.297337, -18261.202137 
 
-100914.519944, -18413.850400 
 
-101345.587886, -18568.401769 
 
-101775.494678, -18724.847389 
 
-102204.233901, -18883.178412 
 
-102631.799195, -19043.385996 
 
-103058.184265, -19205.461308 
 
-103483.382873, -19369.395524 
 
-103907.388845, -19535.179827 
 
-104330.196065, -19702.805409 
 
-104751.798476, -19872.263471 
 
-105172.190083, -20043.545224 
 
-105591.364948, -20216.641889 
 
-106009.317191, -20391.544693 
 
-106426.040990, -20568.244877 
 
-106841.530581, -20746.733690 
 
-107255.780256, -20927.002391 
 
-107668.784365, -21109.042251 
 
-108080.537312, -21292.844551 
 
-108491.033558, -21478.400583 
 
-108900.267619, -21665.701648 
 
-109308.234066, -21854.739062 
 
-109714.927524, -22045.504149 
 
-110120.342671, -22237.988248 
 
-110524.474239, -22432.182706 
 
-110927.317014, -22628.078886 
 
-111328.865834, -22825.668159 
 
-111729.115589, -23024.941911 
 
-112128.061220, -23225.891540 
 
-112525.697721, -23428.508456 
 
-112922.020136, -23632.784083 
 
-113317.023560, -23838.709855 
 
-113710.703138, -24046.277223 
 
-114103.054063, -24255.477648 
 
-114494.071581, -24466.302606 
 
-114883.750984, -24678.743585 
 
-115272.087613, -24892.792088 
 
-115659.076858, -25108.439630 
 
-116044.714156, -25325.677743 
 
-116428.994992, -25544.497968 
 
-116811.914897, -25764.891864 
 
-117193.469451, -25986.851002 
 
-117573.654276, -26210.366969 
 
-117952.465044, -26435.431364 
 
-118329.897471, -26662.035802 
 
-118705.947316, -26890.171912 
 
-119080.610387, -27119.831338 
 
-119453.882532, -27351.005738 
 
-119825.759646, -27583.686784 
 
-120196.237666, -27817.866165 
 
-120565.312574, -28053.535584 
 
-120932.980392, -28290.686758 
 
-121299.237188, -28529.311419 
 
-121664.079070, -28769.401316 
 
-122027.502188, -29010.948211 
 
-122389.502734, -29253.943883 
 
-122750.076942, -29498.380124 
 
-123109.221085, -29744.248745 
 
-123466.931477, -29991.541568 
 
-123823.204474, -30240.250433 
 
-124178.036469, -30490.367197 
 
-124531.423897, -30741.883728 
 
-124883.363229, -30994.791914 
 
-125233.850980, -31249.083655 
 
-125582.883697, -31504.750871 
 
-125930.457971, -31761.785493 
 
-126276.570427, -32020.179471 
 
-126621.217730, -32279.924770 
 
-126964.396580, -32541.013369 
 
-127306.103716, -32803.437265 
 
-127646.335912, -33067.188470 
 
-127985.089979, -33332.259013 
 
-128322.362765, -33598.640936 
 
-128658.151152, -33866.326300 
 
-128992.452058, -34135.307180 
 
-129325.262436, -34405.575668 
 
-129656.579274, -34677.123872 
 
-129986.399595, -34949.943914 
 
-130314.720455, -35224.027935 
 
-130641.538946, -35499.368090 
 
-130966.852191, -35775.956549 
 
-131290.657348, -36053.785501 
 
-131612.951607, -36332.847149 
 
-131933.732193, -36613.133713 
 
-132252.996362, -36894.637426 
 
-132570.741401, -37177.350542 
 
-132886.964631, -37461.265326 
 
-133201.663404, -37746.374063 
 
-133514.835104, -38032.669051 
 
-133826.477144, -38320.142605 
 
-134136.586971, -38608.787057 
 
-134445.162062, -38898.594754 
 
-134752.199921, -39189.558058 
 
-135057.698087, -39481.669347 
 
-135361.654126, -39774.921018 
 
-135664.065634, -40069.305480 
 
-135964.930236, -40364.815160 
 
-136264.245588, -40661.442499 
 
-136562.009374, -40959.179956 
 
-136858.219305, -41258.020004 
 
-137152.873122, -41557.955133 
 
-137445.968594, -41858.977847 
 
-137737.503518, -42161.080669 
 
-138027.475719, -42464.256134 
 
-138315.883049, -42768.496794 
 
-138602.723386, -43073.795217 
 
-138887.994637, -43380.143986 
 
-139171.694736, -43687.535701 
 
-139453.821641, -43995.962975 
 
-139734.373338, -44305.418438 
 
-140013.347840, -44615.894736 
 
-140290.743184, -44927.384529 
 
-140566.557434, -45239.880493 
 
-140840.788679, -45553.375320 
 
-141113.435033, -45867.861715 
 
-141384.494635, -46183.332401 
 
-141653.965650, -46499.780115 
 
-141921.846267, -46817.197608 
 
-142188.134698, -47135.577649 
 
-142452.829181, -47454.913018 
 
-142715.927977, -47775.196514 
 
-142977.429371, -48096.420949 
 
-143237.331673, -48418.579150 
 
-143495.633214, -48741.663959 
 
-143752.332350, -49065.668232 
 
-144007.427460, -49390.584842 
 
-144260.916944, -49716.406675 
 
-144512.799226, -50043.126632 
 
-144763.072754, -50370.737628 
 
-145011.735995, -50699.232594 
 
-145258.787440, -51028.604475 
 
-145504.225603, -51358.846229 
 
-145748.049017, -51689.950830 
 
-145990.256239, -52021.911267 
 
-146230.845846, -52354.720541 
 
-146469.816436, -52688.371669 
 
-146707.166630, -53022.857681 
 
-146942.895066, -53358.171623 
 
-147177.000408, -53694.306554 
 
-147409.481336, -54031.255545 
 
-147640.336552, -54369.011685 
 
-147869.564779, -54707.568073 
 
-148097.164758, -55046.917825 
 
-148323.135253, -55387.054068 
 
-148547.475044, -55727.969945 
 
-148770.182934, -56069.658611 
 
-148991.257742, -56412.113236 
 
-149210.698309, -56755.327003 
 
-149428.503494, -57099.293107 
 
-149644.672175, -57444.004758 
 
-149859.203248, -57789.455180 
 
-150072.095630, -58135.637608 
 
-150283.348254, -58482.545293 
 
-150492.960071, -58830.171496 
 
-150700.930054, -59178.509494 
 
-150907.257189, -59527.552574 
 
-151111.940484, -59877.294040 
 
-151314.978963, -60227.727205 
 
-151516.371667, -60578.845396 
 
-151716.117655, -60930.641954 
 
-151914.216005, -61283.110231 
 
-152110.665810, -61636.243593 
 
-152305.466180, -61990.035418 
 
-152498.616245, -62344.479096 
 
-152690.115149, -62699.568030 
 
-152879.962052, -63055.295635 
 
-153068.156133, -63411.655339 
 
-153254.696587, -63768.640580 
 
-153439.582624, -64126.244811 
 
-153622.813471, -64484.461496 
 
-153804.388371, -64843.284109 
 
-153984.306583, -65202.706140 
 
-154162.567382, -65562.721087 
 
-154339.170059, -65923.322462 
 
-154514.113919, -66284.503788 
 
-154687.398284, -66646.258599 
 
-154859.022492, -67008.580442 
 
-155028.985893, -67371.462874 
 
-155197.287857, -67734.899464 
 
-155363.927764, -68098.883794 
 
-155528.905013, -68463.409454 
 
-155692.219016, -68828.470047 
 
-155853.869199, -69194.059189 
 
-156013.855005, -69560.170503 
 
-156172.175888, -69926.797626 
 
-156328.831320, -70293.934205 
 
-156483.820784, -70661.573897 
 
-156637.143781, -71029.710372 
 
-156788.799823, -71398.337309 
 
-156938.788436, -71767.448398 
 
-157087.109162, -72137.037339 
 
-157233.761556, -72507.097842 
 
-157378.745186, -72877.623631 
 
-157522.059633, -73248.608435 
 
-157663.704494, -73620.045998 
 
-157803.679378, -73991.930070 
 
-157941.983906, -74364.254416 
 
-158078.617714, -74737.012805 
 
-158213.580452, -75110.199022 
 
-158346.871781, -75483.806857 
 
-158478.491375, -75857.830114 
 
-158608.438922, -76232.262602 
 
-158736.714124, -76607.098144 
 
-158863.316693, -76982.330571 
 
-158988.246356, -77357.953722 
 
-159111.502850, -77733.961448 
 
-159233.085927, -78110.347607 
 
-159352.995351, -78487.106069 
 
-159471.230897, -78864.230709 
 
-159587.792353, -79241.715417 
 
-159702.679520, -79619.554086 
 
-159815.892210, -79997.740622 
 
-159927.430248, -80376.268939 
 
-160037.293470, -80755.132959 
 
-160145.481724, -81134.326613 
 
-160251.994870, -81513.843842 
 
-160356.832782, -81893.678593 
 
-160459.995341, -82273.824824 
 
-160561.482444, -82654.276500 
 
-160661.293997, -83035.027596 
 
-160759.429919, -83416.072093 
 
-160855.890139, -83797.403981 
 
-160950.674599, -84179.017261 
 
-161043.783251, -84560.905937 
 
-161135.216059, -84943.064025 
 
-161224.972998, -85325.485547 
 
-161313.054054, -85708.164534 
 
-161399.459223, -86091.095023 
 
-161484.188515, -86474.271062 
 
-161567.241947, -86857.686703 
 
-161648.619551, -87241.336007 
 
-161728.321367, -87625.213044 
 
-161806.347446, -88009.311888 
 
-161882.697852, -88393.626623 
 
-161957.372656, -88778.151340 
 
-162030.371943, -89162.880137 
 
-162101.695807, -89547.807117 
 
-162171.344352, -89932.926394 
 
-162239.317695, -90318.232085 
 
-162305.615960, -90703.718317 
 
-162370.239284, -91089.379222 
 
-162433.187813, -91475.208938 
 
-162494.461705, -91861.201613 
 
-162554.061125, -92247.351397 
 
-162611.986252, -92633.652451 
 
-162668.237272, -93020.098939 
 
-162722.814384, -93406.685034 
 
-162775.717794, -93793.404912 
 
-162826.947721, -94180.252758 
 
-162876.504392, -94567.222763 
 
-162924.388045, -94954.309122 
 
-162970.598927, -95341.506039 
 
-163015.137295, -95728.807720 
 
-163058.003418, -96116.208381 
 
-163099.197572, -96503.702241 
 
-163138.720044, -96891.283525 
 
-163176.571131, -97278.946465 
 
-163212.751139, -97666.685297 
 
-163247.260385, -98054.494263 
 
-163280.099193, -98442.367610 
 
-163311.267900, -98830.299592 
 
-163340.766851, -99218.284466 
 
-163368.596399, -99606.316496 
 
-163394.756909, -99994.389949 
 
-163419.248755, -100382.499099 
 
-163442.072320, -100770.638225 
 
-163463.227996, -101158.801608 
 
-163482.716185, -101546.983538 
 
-163500.537299, -101935.178306 
 
-163516.691759, -102323.380210 
 
-163531.179994, -102711.583551 
 
-163544.002444, -103099.782636 
 
-163555.159558, -103487.971776 
 
-163564.651795, -103876.145286 
 
-163572.479620, -104264.297485 
 
-163578.643513, -104652.422696 
 
-163583.143957, -105040.515248 
 
-163585.981448, -105428.569471 
 
-163587.156492, -105816.579703 
 
-163586.669600, -106204.540282 
 
-163584.521297, -106592.445552 
 
-163580.712113, -106980.289861 
 
-163575.242591, -107368.067559 
 
-163568.113280, -107755.773000 
 
-163559.324739, -108143.400545 
 
-163548.877538, -108530.944553 
 
-163536.772253, -108918.399390 
 
-163523.009471, -109305.759424 
 
-163507.589789, -109693.019028 
 
-163490.513811, -110080.172575 
 
-163471.782150, -110467.214445 
 
-163451.395430, -110854.139018 
 
-163429.354283, -111240.940678 
 
-163405.659350, -111627.613812 
 
-163380.311281, -112014.152810 
 
-163353.310736, -112400.552065 
 
-163324.658382, -112786.805972 
 
-163294.354896, -113172.908929 
 
-163262.400966, -113558.855336 
 
-163228.797286, -113944.639596 
 
-163193.544561, -114330.256115 
 
-163156.643504, -114715.699300 
 
-163118.094837, -115100.963562 
 
-163077.899293, -115486.043313 
 
-163036.057611, -115870.932966 
 
-162992.570541, -116255.626939 
 
-162947.438842, -116640.119650 
 
-162900.663281, -117024.405519 
 
-162852.244635, -117408.478969 
 
-162802.183690, -117792.334423 
 
-162750.481241, -118175.966307 
 
-162697.138091, -118559.369048 
 
-162642.155054, -118942.537075 
 
-162585.532951, -119325.464820 
 
-162527.272613, -119708.146712 
 
-162467.374882, -120090.577187 
 
-162405.840606, -120472.750678 
 
-162342.670644, -120854.661621 
 
-162277.865863, -121236.304453 
 
-162211.427141, -121617.673613 
 
-162143.355364, -121998.763538 
 
-162073.651426, -122379.568669 
 
-162002.316231, -122760.083448 
 
-161929.350695, -123140.302315 
 
-161854.755738, -123520.219713 
 
-161778.532295, -123899.830086 
 
-161700.681304, -124279.127876 
 
-161621.203719, -124658.107529 
 
-161540.100498, -125036.763489 
 
-161457.372610, -125415.090202 
 
-161373.021034, -125793.082112 
 
-161287.046759, -126170.733667 
 
-161199.450781, -126548.039310 
 
-161110.234108, -126924.993490 
 
-161019.397755, -127301.590652 
 
-160926.942748, -127677.825243 
 
-160832.870122, -128053.691708 
 
-160737.180922, -128429.184494 
 
-160639.876202, -128804.298047 
 
-160540.957026, -129179.026812 
 
-160440.424467, -129553.365234 
 
-160338.279609, -129927.307759 
 
-160234.523543, -130300.848832 
 
-160129.157371, -130673.982895 
 
-160022.182207, -131046.704392 
 
-159913.599172, -131419.007767 
 
-159803.409396, -131790.887460 
 
-159691.614022, -132162.337914 
 
-159578.214200, -132533.353569 
 
-159463.211092, -132903.928863 
 
-159346.605869, -133274.058236 
 
-159228.399710, -133643.736125 
 
-159108.593808, -134012.956967 
 
-158987.189363, -134381.715196 
 
-158864.187585, -134750.005246 
 
-158739.589697, -135117.821550 
 
-158613.396928, -135485.158540 
 
-158485.610520, -135852.010644 
 
-158356.231726, -136218.372293 
 
-158225.261805, -136584.237911 
 
-158092.702031, -136949.601924 
 
-157958.553686, -137314.458757 
 
-157822.818063, -137678.802830 
 
-157685.496464, -138042.628563 
 
-157546.590204, -138405.930375 
 
-157406.100607, -138768.702682 
 
-157264.029007, -139130.939897 
 
-157120.376750, -139492.636434 
 
-156975.145192, -139853.786700 
 
-156828.335700, -140214.385106 
 
-156679.949650, -140574.426055 
 
-156529.988433, -140933.903952 
 
-156378.453445, -141292.813196 
 
-156225.346099, -141651.148187 
 
-156070.667814, -142008.903321 
 
-155914.420023, -142366.072990 
 
-155756.604169, -142722.651585 
 
-155597.221706, -143078.633495 
 
-155436.274100, -143434.013105 
 
-155273.762828, -143788.784797 
 
-155109.689377, -144142.942951 
 
-154944.055248, -144496.481944 
 
-154776.861950, -144849.396150 
 
-154608.111006, -145201.679939 
 
-154437.803950, -145553.327679 
 
-154265.942327, -145904.333734 
 
-154092.527695, -146254.692467 
 
-153917.561623, -146604.398234 
 
-153741.045690, -146953.445391 
 
-153562.981490, -147301.828289 
 
-153383.370627, -147649.541275 
 
-153202.214718, -147996.578695 
 
-153019.515390, -148342.934889 
 
-152835.274285, -148688.604193 
 
-152649.493055, -149033.580943 
 
-152462.173365, -149377.859467 
 
-152273.316893, -149721.434091 
 
-152082.925330, -150064.299138 
 
-151891.000376, -150406.448926 
 
-151697.543747, -150747.877769 
 
-151502.557170, -151088.579977 
 
-151306.042386, -151428.549857 
 
-151108.001148, -151767.781711 
 
-150908.435222, -152106.269836 
 
-150707.346385, -152444.008527 
 
-150504.736431, -152780.992072 
 
-150300.607165, -153117.214757 
 
-150094.960403, -153452.670862 
 
-149887.797978, -153787.354664 
 
-149679.121735, -154121.260434 
 
-149468.933531, -154454.382440 
 
-149257.235239, -154786.714943 
 
-149044.028743, -155118.252203 
 
-148829.315942, -155448.988471 
 
-148613.098750, -155778.917996 
 
-148395.379093, -156108.035023 
 
-148176.158910, -156436.333789 
 
-147955.440158, -156763.808528 
 
-147733.224804, -157090.453469 
 
-147509.514832, -157416.262837 
 
-147284.312239, -157741.230849 
 
-147057.619035, -158065.351719 
 
-146829.437249, -158388.619656 
 
-146599.768919, -158711.028863 
 
-146368.616103, -159032.573538 
 
-146135.980869, -159353.247873 
 
-145901.865304, -159673.046056 
 
-145666.271506, -159991.962268 
 
-145429.201593, -160309.990686 
 
-145190.657692, -160627.125482 
 
-144950.641952, -160943.360819 
 
-144709.156532, -161258.690858 
 
-144466.203610, -161573.109753 
 
-144221.785376, -161886.611652 
 
-143975.904041, -162199.190698 
 
-143728.561826, -162510.841029 
 
-143479.760973, -162821.556774 
 
-143229.503736, -163131.332059 
 
-142977.792388, -163440.161003 
 
-142724.629216, -163748.037721 
 
-142470.016526, -164054.956318 
 
-142213.956638, -164360.910897 
 
-141956.451890, -164665.895552 
 
-141697.504637, -164969.904373 
 
-141437.117249, -165272.931442 
 
-141175.292116, -165574.970837 
 
-140912.031641, -165876.016628 
 
-140647.338248, -166176.062878 
 
-140381.214377, -166475.103647 
 
-140113.662485, -166773.132985 
 
-139844.685046, -167070.144938 
 
-139574.284554, -167366.133544 
 
-139302.463518, -167661.092836 
 
-139029.224467, -167955.016839 
 
-138754.569947, -168247.899573 
 
-138478.502524, -168539.735050 
 
-138201.024779, -168830.517276 
 
-137922.139315, -169120.240252 
 
-137641.848752, -169408.897968 
 
-137360.155728, -169696.484412 
 
-137077.062900, -169982.993563 
 
-136792.572947, -170268.419393 
 
-136506.688563, -170552.755869 
 
-136219.412464, -170835.996948 
 
-135930.747385, -171118.136583 
 
-135640.696078, -171399.168719 
 
-135349.261320, -171679.087295 
 
-135056.445903, -171957.886241 
 
-134762.252640, -172235.559482 
 
-134466.684367, -172512.100936 
 
-134169.743937, -172787.504512 
 
-133871.434225, -173061.764114 
 
-133571.758126, -173334.873638 
 
-133270.718556, -173606.826973 
 
-132968.318453, -173877.618002 
 
-132664.560774, -174147.240598 
 
-132359.448499, -174415.688630 
 
-132052.984628, -174682.955959 
 
-131745.172183, -174949.036437 
 
-131436.014210, -175213.923911 
 
-131125.513772, -175477.612219 
 
-130813.673958, -175740.095194 
 
-130500.497879, -176001.366659 
 
-130185.988665, -176261.420432 
 
-129870.149473, -176520.250323 
 
-129552.983480, -176777.850134 
 
-129234.493885, -177034.213660 
 
-128914.683913, -177289.334689 
 
-128593.556811, -177543.207001 
 
-128271.115847, -177795.824371 
 
-127947.364316, -178047.180563 
 
-127622.305535, -178297.269336 
 
-127295.942846, -178546.084442 
 
-126968.279612, -178793.619623 
 
-126639.319225, -179039.868617 
 
-126309.065097, -179284.825151 
 
-125977.520668, -179528.482948 
 
-125644.689401, -179770.835722 
 
-125310.574784, -180011.877180 
 
-124975.180330, -180251.601021 
 
-124638.509580, -180490.000937 
 
-124300.566097, -180727.070612 
 
