-93314.211367, 24481.865109 
 
-93255.862233, 24474.581624 
 
-93197.518200, 24467.256725 
 
-93139.179283, 24459.890547 
 
-93080.845500, 24452.483220 
 
-93022.516867, 24445.034870 
 
-92964.193403, 24437.545613 
 
-92905.875125, 24430.015566 
 
-92847.562052, 24422.444836 
 
-92789.254202, 24414.833529 
 
-92730.951597, 24407.181744 
 
-92672.654254, 24399.489578 
 
-92614.362194, 24391.757122 
 
-92556.075438, 24383.984466 
 
-92497.794006, 24376.171693 
 
-92439.517920, 24368.318885 
 
-92381.247201, 24360.426120 
 
-92322.981871, 24352.493473 
 
-92264.721952, 24344.521016 
 
-92206.467467, 24336.508817 
 
-92148.218437, 24328.456944 
 
-92089.974886, 24320.365459 
 
-92031.736838, 24312.234425 
 
-91973.504314, 24304.063900 
 
-91915.277340, 24295.853941 
 
-91857.055938, 24287.604603 
 
-91798.840133, 24279.315939 
 
-91740.629949, 24270.987999 
 
-91682.425410, 24262.620832 
 
-91624.226541, 24254.214485 
 
-91566.033367, 24245.769005 
 
-91507.845913, 24237.284434 
 
-91449.664203, 24228.760815 
 
-91391.488263, 24220.198190 
 
-91333.318118, 24211.596597 
 
-91275.153794, 24202.956076 
 
-91216.995316, 24194.276662 
 
-91158.842711, 24185.558393 
 
-91100.696004, 24176.801302 
 
-91042.555221, 24168.005423 
 
-90984.420388, 24159.170789 
 
-90926.291532, 24150.297431 
 
-90868.168678, 24141.385380 
 
-90810.051854, 24132.434665 
 
-90751.941086, 24123.445316 
 
-90693.836400, 24114.417360 
 
-90635.737824, 24105.350824 
 
-90577.645383, 24096.245736 
 
-90519.559106, 24087.102119 
 
-90461.479018, 24077.920001 
 
-90403.405148, 24068.699404 
 
-90345.337521, 24059.440353 
 
-90287.276166, 24050.142870 
 
-90229.221109, 24040.806979 
 
-90171.172378, 24031.432700 
 
-90113.130000, 24022.020056 
 
-90055.094003, 24012.569068 
 
-89997.064414, 24003.079755 
 
-89939.041261, 23993.552138 
 
-89881.024571, 23983.986237 
 
-89823.014372, 23974.382069 
 
-89765.010691, 23964.739655 
 
-89707.013557, 23955.059011 
 
-89649.022997, 23945.340157 
 
-89591.039039, 23935.583109 
 
-89533.061711, 23925.787885 
 
-89475.091041, 23915.954501 
 
-89417.127056, 23906.082975 
 
-89359.169785, 23896.173321 
 
-89301.219256, 23886.225557 
 
-89243.275497, 23876.239697 
 
-89185.338535, 23866.215757 
 
-89127.408399, 23856.153752 
 
-89069.485118, 23846.053697 
 
-89011.568718, 23835.915607 
 
-88953.659229, 23825.739495 
 
-88895.756679, 23815.525377 
 
-88837.861096, 23805.273265 
 
-88779.972507, 23794.983174 
 
-88722.090943, 23784.655117 
 
-88664.216430, 23774.289108 
 
-88606.348997, 23763.885159 
 
-88548.488673, 23753.443284 
 
-88490.635485, 23742.963495 
 
-88432.789463, 23732.445806 
 
-88374.950634, 23721.890228 
 
-88317.119027, 23711.296774 
 
-88259.294671, 23700.665456 
 
-88201.477594, 23689.996286 
 
-88143.667824, 23679.289277 
 
-88085.865390, 23668.544439 
 
-88028.070320, 23657.761786 
 
-87970.282643, 23646.941327 
 
-87912.502388, 23636.083076 
 
-87854.729582, 23625.187043 
 
-87796.964255, 23614.253239 
 
-87739.206435, 23603.281676 
 
-87681.456151, 23592.272365 
 
-87623.713431, 23581.225316 
 
-87565.978303, 23570.140541 
 
-87508.250797, 23559.018051 
 
-87450.530940, 23547.857856 
 
-87392.818762, 23536.659967 
 
-87335.114291, 23525.424395 
 
-87277.417556, 23514.151149 
 
-87219.728585, 23502.840242 
 
-87162.047408, 23491.491682 
 
-87104.374051, 23480.105481 
 
-87046.708545, 23468.681649 
 
-86989.050918, 23457.220195 
 
-86931.401198, 23445.721131 
 
-86873.759414, 23434.184466 
 
-86816.125595, 23422.610210 
 
-86758.499769, 23410.998374 
 
-86700.881966, 23399.348967 
 
-86643.272213, 23387.661999 
 
-86585.670539, 23375.937481 
 
-86528.076974, 23364.175422 
 
-86470.491545, 23352.375833 
 
-86412.914281, 23340.538722 
 
-86355.345212, 23328.664100 
 
-86297.784365, 23316.751976 
 
-86240.231769, 23304.802361 
 
-86182.687453, 23292.815263 
 
-86125.151446, 23280.790693 
 
-86067.623776, 23268.728661 
 
-86010.104472, 23256.629175 
 
-85952.593563, 23244.492246 
 
-85895.091077, 23232.317883 
 
-85837.597043, 23220.106096 
 
-85780.111489, 23207.856894 
 
-85722.634445, 23195.570287 
 
-85665.165938, 23183.246284 
 
-85607.705998, 23170.884895 
 
-85550.254653, 23158.486130 
 
-85492.811931, 23146.049998 
 
-85435.377862, 23133.576508 
 
-85377.952474, 23121.065670 
 
-85320.535796, 23108.517493 
 
-85263.127856, 23095.931987 
 
-85205.728683, 23083.309161 
 
-85148.338306, 23070.649026 
 
-85090.956752, 23057.951589 
 
-85033.584051, 23045.216861 
 
-84976.220232, 23032.444851 
 
-84918.865323, 23019.635569 
 
-84861.519352, 23006.789024 
 
-84804.182348, 22993.905225 
 
-84746.854340, 22980.984183 
 
-84689.535357, 22968.025905 
 
-84632.225426, 22955.030402 
 
-84574.924577, 22941.997684 
 
-84517.632837, 22928.927759 
 
-84460.350237, 22915.820638 
 
-84403.076803, 22902.676329 
 
-84345.812565, 22889.494842 
 
-84288.557552, 22876.276186 
 
-84231.311791, 22863.020372 
 
-84174.075312, 22849.727408 
 
-84116.848142, 22836.397305 
 
-84059.630311, 22823.030071 
 
-84002.421846, 22809.625715 
 
-83945.222777, 22796.184249 
 
-83888.033132, 22782.705680 
 
-83830.852939, 22769.190019 
 
-83773.682227, 22755.637275 
 
-83716.521024, 22742.047458 
 
-83659.369359, 22728.420577 
 
-83602.227261, 22714.756643 
 
-83545.094757, 22701.055663 
 
-83487.971876, 22687.317648 
 
-83430.858647, 22673.542609 
 
-83373.755098, 22659.730553 
 
-83316.661257, 22645.881491 
 
-83259.577153, 22631.995433 
 
-83202.502815, 22618.072389 
 
-83145.438270, 22604.112367 
 
-83088.383547, 22590.115377 
 
-83031.338675, 22576.081431 
 
-82974.303681, 22562.010536 
 
-82917.278595, 22547.902703 
 
-82860.263444, 22533.757941 
 
-82803.258258, 22519.576261 
 
-82746.263063, 22505.357672 
 
-82689.277889, 22491.102183 
 
-82632.302764, 22476.809806 
 
-82575.337717, 22462.480549 
 
-82518.382774, 22448.114423 
 
-82461.437966, 22433.711436 
 
-82404.503320, 22419.271600 
 
-82347.578864, 22404.794924 
 
-82290.664627, 22390.281418 
 
-82233.760637, 22375.731092 
 
-82176.866922, 22361.143956 
 
-82119.983511, 22346.520020 
 
-82063.110431, 22331.859294 
 
-82006.247711, 22317.161788 
 
-81949.395379, 22302.427511 
 
-81892.553464, 22287.656475 
 
-81835.721993, 22272.848688 
 
-81778.900995, 22258.004162 
 
-81722.090497, 22243.122906 
 
-81665.290529, 22228.204931 
 
-81608.501118, 22213.250246 
 
-81551.722292, 22198.258862 
 
-81494.954080, 22183.230789 
 
-81438.196509, 22168.166037 
 
-81381.449608, 22153.064616 
 
-81324.713405, 22137.926537 
 
-81267.987928, 22122.751810 
 
-81211.273205, 22107.540445 
 
-81154.569263, 22092.292453 
 
-81097.876132, 22077.007843 
 
-81041.193839, 22061.686627 
 
-80984.522413, 22046.328814 
 
-80927.861880, 22030.934416 
 
-80871.212270, 22015.503442 
 
-80814.573610, 22000.035903 
 
-80757.945928, 21984.531809 
 
-80701.329253, 21968.991171 
 
-80644.723611, 21953.414000 
 
-80588.129032, 21937.800305 
 
-80531.545543, 21922.150098 
 
-80474.973172, 21906.463389 
 
-80418.411947, 21890.740189 
 
-80361.861896, 21874.980508 
 
-80305.323047, 21859.184357 
 
-80248.795428, 21843.351747 
 
-80192.279066, 21827.482688 
 
-80135.773989, 21811.577191 
 
-80079.280226, 21795.635267 
 
-80022.797804, 21779.656926 
 
-79966.326751, 21763.642180 
 
-79909.867095, 21747.591039 
 
-79853.418863, 21731.503513 
 
-79796.982084, 21715.379615 
 
-79740.556786, 21699.219355 
 
-79684.142995, 21683.022743 
 
-79627.740740, 21666.789791 
 
-79571.350048, 21650.520509 
 
-79514.970948, 21634.214908 
 
-79458.603466, 21617.873001 
 
-79402.247631, 21601.494796 
 
-79345.903471, 21585.080307 
 
-79289.571013, 21568.629543 
 
-79233.250284, 21552.142515 
 
-79176.941313, 21535.619236 
 
-79120.644127, 21519.059715 
 
-79064.358754, 21502.463965 
 
-79008.085221, 21485.831996 
 
-78951.823556, 21469.163820 
 
-78895.573787, 21452.459447 
 
-78839.335941, 21435.718890 
 
-78783.110045, 21418.942159 
 
-78726.896128, 21402.129265 
 
-78670.694216, 21385.280221 
 
-78614.504338, 21368.395037 
 
-78558.326521, 21351.473725 
 
-78502.160792, 21334.516295 
 
-78446.007179, 21317.522761 
 
-78389.865710, 21300.493132 
 
-78333.736411, 21283.427422 
 
-78277.619311, 21266.325640 
 
-78221.514437, 21249.187798 
 
-78165.421815, 21232.013909 
 
-78109.341474, 21214.803984 
 
-78053.273442, 21197.558034 
 
-77997.217744, 21180.276071 
 
-77941.174410, 21162.958106 
 
-77885.143465, 21145.604152 
 
-77829.124939, 21128.214220 
 
-77773.118857, 21110.788321 
 
-77717.125247, 21093.326468 
 
-77661.144136, 21075.828673 
 
-77605.175553, 21058.294946 
 
-77549.219523, 21040.725300 
 
-77493.276075, 21023.119747 
 
-77437.345235, 21005.478299 
 
-77381.427031, 20987.800967 
 
-77325.521490, 20970.087764 
 
-77269.628639, 20952.338701 
 
-77213.748506, 20934.553790 
 
-77157.881118, 20916.733044 
 
-77102.026501, 20898.876475 
 
-77046.184683, 20880.984093 
 
-76990.355691, 20863.055913 
 
-76934.539553, 20845.091945 
 
-76878.736295, 20827.092202 
 
-76822.945944, 20809.056695 
 
-76767.168528, 20790.985438 
 
-76711.404073, 20772.878442 
 
-76655.652607, 20754.735720 
 
-76599.914157, 20736.557284 
 
-76544.188749, 20718.343145 
 
-76488.476411, 20700.093317 
 
-76432.777170, 20681.807812 
 
-76377.091053, 20663.486642 
 
-76321.418086, 20645.129819 
 
-76265.758297, 20626.737356 
 
-76210.111712, 20608.309265 
 
-76154.478359, 20589.845559 
 
-76098.858264, 20571.346250 
 
-76043.251455, 20552.811351 
 
-75987.657957, 20534.240874 
 
-75932.077799, 20515.634832 
 
-75876.511007, 20496.993237 
 
-75820.957607, 20478.316103 
 
-75765.417627, 20459.603441 
 
-75709.891093, 20440.855264 
 
-75654.378032, 20422.071585 
 
-75598.878471, 20403.252416 
 
-75543.392437, 20384.397771 
 
-75487.919956, 20365.507662 
 
-75432.461055, 20346.582102 
 
-75377.015762, 20327.621104 
 
-75321.584101, 20308.624680 
 
-75266.166101, 20289.592843 
 
-75210.761788, 20270.525607 
 
-75155.371188, 20251.422984 
 
-75099.994328, 20232.284987 
 
-75044.631235, 20213.111629 
 
-74989.281936, 20193.902923 
 
-74933.946456, 20174.658882 
 
-74878.624823, 20155.379519 
 
-74823.317063, 20136.064847 
 
-74768.023203, 20116.714879 
 
-74712.743269, 20097.329628 
 
-74657.477287, 20077.909108 
 
-74602.225285, 20058.453331 
 
-74546.987288, 20038.962312 
 
-74491.763323, 20019.436061 
 
-74436.553417, 19999.874595 
 
-74381.357596, 19980.277924 
 
-74326.175886, 19960.646063 
 
-74271.008314, 19940.979025 
 
-74215.854906, 19921.276824 
 
-74160.715689, 19901.539472 
 
-74105.590688, 19881.766983 
 
-74050.479931, 19861.959370 
 
-73995.383443, 19842.116647 
 
-73940.301251, 19822.238828 
 
-73885.233381, 19802.325925 
 
-73830.179859, 19782.377953 
 
-73775.140712, 19762.394924 
 
-73720.115966, 19742.376853 
 
-73665.105647, 19722.323752 
 
-73610.109781, 19702.235636 
 
-73555.128394, 19682.112518 
 
-73500.161513, 19661.954412 
 
-73445.209164, 19641.761331 
 
-73390.271373, 19621.533290 
 
-73335.348166, 19601.270301 
 
-73280.439568, 19580.972379 
 
-73225.545608, 19560.639537 
 
-73170.666309, 19540.271789 
 
-73115.801698, 19519.869149 
 
-73060.951802, 19499.431632 
 
-73006.116647, 19478.959249 
 
-72951.296257, 19458.452017 
 
-72896.490660, 19437.909947 
 
-72841.699881, 19417.333055 
 
-72786.923947, 19396.721355 
 
-72732.162882, 19376.074860 
 
-72677.416714, 19355.393584 
 
-72622.685468, 19334.677542 
 
-72567.969170, 19313.926747 
 
-72513.267845, 19293.141214 
 
-72458.581520, 19272.320956 
 
-72403.910220, 19251.465989 
 
-72349.253972, 19230.576325 
 
-72294.612800, 19209.651979 
 
-72239.986732, 19188.692966 
 
-72185.375791, 19167.699299 
 
-72130.780006, 19146.670993 
 
-72076.199400, 19125.608062 
 
-72021.634000, 19104.510521 
 
-71967.083831, 19083.378383 
 
-71912.548919, 19062.211664 
 
-71858.029290, 19041.010377 
 
-71803.524970, 19019.774537 
 
-71749.035983, 18998.504158 
 
-71694.562356, 18977.199255 
 
-71640.104114, 18955.859842 
 
-71585.661283, 18934.485934 
 
-71531.233889, 18913.077545 
 
-71476.821956, 18891.634690 
 
-71422.425510, 18870.157383 
 
-71368.044577, 18848.645639 
 
-71313.679182, 18827.099472 
 
-71259.329352, 18805.518898 
 
-71204.995110, 18783.903931 
 
-71150.676483, 18762.254585 
 
-71096.373496, 18740.570876 
 
-71042.086174, 18718.852817 
 
-70987.814544, 18697.100424 
 
-70933.558629, 18675.313712 
 
-70879.318456, 18653.492695 
 
-70825.094049, 18631.637388 
 
-70770.885435, 18609.747806 
 
-70716.692638, 18587.823964 
 
-70662.515683, 18565.865877 
 
-70608.354597, 18543.873559 
 
-70554.209403, 18521.847026 
 
-70500.080128, 18499.786293 
 
-70445.966796, 18477.691375 
 
-70391.869433, 18455.562285 
 
-70337.788063, 18433.399041 
 
-70283.722713, 18411.201656 
 
-70229.673406, 18388.970147 
 
-70175.640169, 18366.704527 
 
-70121.623025, 18344.404812 
 
-70067.622001, 18322.071017 
 
-70013.637121, 18299.703158 
 
-69959.668411, 18277.301249 
 
-69905.715895, 18254.865306 
 
-69851.779598, 18232.395344 
 
-69797.859545, 18209.891379 
 
-69743.955762, 18187.353425 
 
-69690.068272, 18164.781498 
 
-69636.197102, 18142.175614 
 
-69582.342276, 18119.535787 
 
-69528.503818, 18096.862033 
 
-69474.681754, 18074.154367 
 
-69420.876108, 18051.412806 
 
-69367.086906, 18028.637364 
 
-69313.314171, 18005.828056 
 
-69259.557930, 17982.984899 
 
-69205.818206, 17960.107908 
 
-69152.095024, 17937.197098 
 
-69098.388410, 17914.252485 
 
-69044.698387, 17891.274085 
 
-68991.024980, 17868.261913 
 
-68937.368215, 17845.215985 
 
-68883.728115, 17822.136316 
 
-68830.104706, 17799.022923 
 
-68776.498012, 17775.875820 
 
-68722.908057, 17752.695024 
 
-68669.334866, 17729.480550 
 
-68615.778464, 17706.232415 
 
-68562.238875, 17682.950633 
 
-68508.716123, 17659.635221 
 
-68455.210234, 17636.286195 
 
-68401.721231, 17612.903570 
 
-68348.249139, 17589.487362 
 
-68294.793983, 17566.037588 
 
-68241.355787, 17542.554263 
 
-68187.934575, 17519.037403 
 
-68134.530371, 17495.487025 
 
-68081.143201, 17471.903143 
 
-68027.773088, 17448.285775 
 
-67974.420056, 17424.634935 
 
-67921.084131, 17400.950641 
 
-67867.765335, 17377.232909 
 
-67814.463694, 17353.481753 
 
-67761.179232, 17329.697192 
 
-67707.911972, 17305.879240 
 
-67654.661940, 17282.027914 
 
-67601.429159, 17258.143230 
 
-67548.213653, 17234.225204 
 
-67495.015446, 17210.273853 
 
-67441.834564, 17186.289193 
 
-67388.671028, 17162.271240 
 
-67335.524865, 17138.220011 
 
-67282.396098, 17114.135521 
 
-67229.284750, 17090.017788 
 
-67176.190846, 17065.866826 
 
-67123.114410, 17041.682654 
 
-67070.055466, 17017.465287 
 
-67017.014038, 16993.214742 
 
-66963.990150, 16968.931035 
 
-66910.983825, 16944.614183 
 
-66857.995087, 16920.264202 
 
-66805.023961, 16895.881109 
 
-66752.070470, 16871.464919 
 
-66699.134638, 16847.015651 
 
-66646.216489, 16822.533320 
 
-66593.316047, 16798.017944 
 
-66540.433335, 16773.469538 
 
-66487.568377, 16748.888119 
 
-66434.721198, 16724.273704 
 
-66381.891819, 16699.626310 
 
-66329.080266, 16674.945954 
 
-66276.286562, 16650.232651 
 
-66223.510731, 16625.486420 
 
-66170.752795, 16600.707276 
 
-66118.012780, 16575.895236 
 
-66065.290708, 16551.050318 
 
-66012.586603, 16526.172539 
 
-65959.900488, 16501.261914 
 
-65907.232388, 16476.318461 
 
-65854.582325, 16451.342197 
 
-65801.950323, 16426.333139 
 
-65749.336405, 16401.291304 
 
-65696.740595, 16376.216708 
 
-65644.162917, 16351.109369 
 
-65591.603393, 16325.969303 
 
-65539.062048, 16300.796529 
 
-65486.538903, 16275.591062 
 
-65434.033984, 16250.352920 
 
-65381.547313, 16225.082120 
 
-65329.078913, 16199.778679 
 
-65276.628808, 16174.442615 
 
-65224.197020, 16149.073943 
 
-65171.783574, 16123.672683 
 
-65119.388492, 16098.238850 
 
-65067.011798, 16072.772462 
 
-65014.653514, 16047.273536 
 
-64962.313664, 16021.742090 
 
-64909.992271, 15996.178141 
 
-64857.689358, 15970.581705 
 
-64805.404949, 15944.952801 
 
-64753.139065, 15919.291446 
 
-64700.891731, 15893.597657 
 
-64648.662969, 15867.871452 
 
-64596.452802, 15842.112847 
 
-64544.261253, 15816.321861 
 
-64492.088346, 15790.498510 
 
-64439.934102, 15764.642813 
 
-64387.798546, 15738.754786 
 
-64335.681700, 15712.834448 
 
-64283.583586, 15686.881815 
 
-64231.504228, 15660.896906 
 
-64179.443649, 15634.879738 
 
-64127.401870, 15608.830328 
 
-64075.378916, 15582.748694 
 
-64023.374809, 15556.634853 
 
-63971.389571, 15530.488825 
 
-63919.423225, 15504.310625 
 
-63867.475795, 15478.100271 
 
-63815.547302, 15451.857783 
 
-63763.637769, 15425.583176 
 
-63711.747219, 15399.276469 
 
-63659.875674, 15372.937680 
 
-63608.023158, 15346.566826 
 
-63556.189693, 15320.163925 
 
-63504.375300, 15293.728996 
 
-63452.580004, 15267.262055 
 
-63400.803825, 15240.763121 
 
-63349.046788, 15214.232212 
 
-63297.308913, 15187.669345 
 
-63245.590224, 15161.074539 
 
-63193.890743, 15134.447811 
 
-63142.210493, 15107.789179 
 
-63090.549495, 15081.098662 
 
-63038.907773, 15054.376277 
 
-62987.285348, 15027.622043 
 
-62935.682242, 15000.835976 
 
-62884.098479, 14974.018097 
 
-62832.534080, 14947.168421 
 
-62780.989068, 14920.286969 
 
-62729.463464, 14893.373757 
 
-62677.957292, 14866.428804 
 
-62626.470572, 14839.452128 
 
-62575.003328, 14812.443747 
 
-62523.555581, 14785.403679 
 
-62472.127354, 14758.331943 
 
-62420.718668, 14731.228557 
 
-62369.329546, 14704.093539 
 
-62317.960010, 14676.926907 
 
-62266.610081, 14649.728680 
 
-62215.279783, 14622.498876 
 
-62163.969135, 14595.237513 
 
-62112.678162, 14567.944609 
 
-62061.406884, 14540.620183 
 
-62010.155323, 14513.264254 
 
-61958.923502, 14485.876840 
 
-61907.711442, 14458.457958 
 
-61856.519166, 14431.007628 
 
-61805.346694, 14403.525868 
 
-61754.194048, 14376.012697 
 
-61703.061251, 14348.468132 
 
-61651.948325, 14320.892193 
 
-61600.855290, 14293.284898 
 
-61549.782169, 14265.646266 
 
-61498.728983, 14237.976314 
 
-61447.695754, 14210.275063 
 
-61396.682504, 14182.542529 
 
-61345.689254, 14154.778732 
 
-61294.716026, 14126.983691 
 
-61243.762841, 14099.157425 
 
-61192.829721, 14071.299951 
 
-61141.916687, 14043.411288 
 
-61091.023762, 14015.491456 
 
-61040.150966, 13987.540473 
 
-60989.298321, 13959.558357 
 
-60938.465848, 13931.545128 
 
-60887.653569, 13903.500804 
 
-60836.861505, 13875.425404 
 
-60786.089677, 13847.318947 
 
-60735.338107, 13819.181452 
 
-60684.606817, 13791.012938 
 
-60633.895827, 13762.813422 
 
-60583.205158, 13734.582925 
 
-60532.534833, 13706.321466 
 
-60481.884872, 13678.029062 
 
-60431.255296, 13649.705734 
 
-60380.646127, 13621.351499 
 
-60330.057385, 13592.966378 
 
-60279.489093, 13564.550388 
 
-60228.941270, 13536.103550 
 
-60178.413939, 13507.625881 
 
-60127.907119, 13479.117402 
 
-60077.420833, 13450.578130 
 
-60026.955101, 13422.008086 
 
-59976.509945, 13393.407288 
 
-59926.085384, 13364.775756 
 
-59875.681441, 13336.113508 
 
-59825.298136, 13307.420564 
 
-59774.935490, 13278.696943 
 
-59724.593524, 13249.942663 
 
-59674.272258, 13221.157745 
 
-59623.971714, 13192.342208 
 
-59573.691913, 13163.496070 
 
-59523.432874, 13134.619351 
 
-59473.194620, 13105.712070 
 
-59422.977170, 13076.774247 
 
-59372.780546, 13047.805900 
 
-59322.604768, 13018.807050 
 
-59272.449857, 12989.777714 
 
-59222.315833, 12960.717914 
 
-59172.202717, 12931.627668 
 
-59122.110530, 12902.506995 
 
-59072.039292, 12873.355916 
 
-59021.989024, 12844.174448 
 
-58971.959747, 12814.962613 
 
-58921.951480, 12785.720428 
 
-58871.964245, 12756.447915 
 
-58821.998061, 12727.145091 
 
-58772.052950, 12697.811977 
 
-58722.128931, 12668.448592 
 
-58672.226026, 12639.054956 
 
-58622.344254, 12609.631089 
 
-58572.483636, 12580.177009 
 
-58522.644192, 12550.692736 
 
-58472.825943, 12521.178291 
 
-58423.028908, 12491.633692 
 
-58373.253108, 12462.058959 
 
-58323.498564, 12432.454113 
 
-58273.765295, 12402.819171 
 
-58224.053321, 12373.154156 
 
-58174.362663, 12343.459084 
 
-58124.693342, 12313.733978 
 
-58075.045376, 12283.978856 
 
-58025.418786, 12254.193738 
 
-57975.813593, 12224.378644 
 
-57926.229816, 12194.533593 
 
-57876.667475, 12164.658606 
 
-57827.126590, 12134.753703 
 
-57777.607181, 12104.818902 
 
-57728.109269, 12074.854224 
 
-57678.632873, 12044.859689 
 
-57629.178013, 12014.835316 
 
-57579.744708, 11984.781126 
 
-57530.332980, 11954.697138 
 
-57480.942847, 11924.583373 
 
-57431.574329, 11894.439849 
 
-57382.227446, 11864.266588 
 
-57332.902219, 11834.063609 
 
-57283.598666, 11803.830932 
 
